CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL21,MEXICO,22.26037635,22.30497431,22.67958584,23.09803591,23.45915001,23.7667554,24.3686641,25.05558651,25.71234305,26.50317385,27.00623634,28.158814,29.24648155,30.53777493,31.84046869,32.96382108,34.84399479,37.06142373,31.3,31.6,31.90939948,32.22834568
OCCIDENTAL22,EXPERIENCIA,10.52079411,10.52538958,10.58629672,10.73131428,10.88499552,10.9785137,11.20768711,11.47493612,11.72728686,12.0395653,12.28729387,12.72500877,13.16731867,13.66006055,14.19287886,14.67884434,15.42237352,22.06701796,23.73870473,25.64654716,27.11540119,27.72350523
OCCIDENTAL23,EXPERIENCIA,22.26037635,22.477014,22.86806494,23.38287068,23.91735917,24.31950901,25.02333137,25.89747714,26.66216034,27.56803866,28.1761816,29.46434258,30.68884195,32.04071505,33.58997665,34.76875371,36.84342104,31.3,31.9,32.6,33.3156051,34.04691849
OCCIDENTAL24,PINAR,30.25921058,20.27776303,20.83387546,21.43055101,22.04577148,22.53891966,23.31237576,24.17140746,25.00582879,25.97571205,26.66728536,21.34869728,22.47477406,23.70577832,25.02713198,26.1504864,27.88791767,28.87310026,29.57310026,30.27310026,30.97310026,31.68928625
OCCIDENTAL25,PINAR,0,10.18979025,10.42772631,10.68590924,10.95317992,11.07954193,11.42402088,11.80969306,12.18256261,12.62055568,13.00715455,19.90102712,20.81563486,21.72998593,22.80878996,23.7012607,25.14288816,25.9,26.5,27,27.50943396,28.02847989
OCCIDENTAL26,ACUEDUCTO,14.69863863,14.98267046,15.43422365,15.9158815,16.41146815,16.81615344,17.43019535,17.92269162,18.39363554,18.96052026,19.32155536,20.08858137,20.741,21.041,21.341,21.641,21.941,22.241,22.541,22.841,23.141,23.44494028
OCCIDENTAL27,ACUEDUCTO,13.45874414,13.81984735,14.33428714,14.87681722,15.51944136,15.98954801,16.65923226,17.48087021,18.20007698,19.02077695,19.73072545,20.77180604,21.93165345,23.09911214,24.3,24.9,31.6,32.1,32.6,33.1,33.6,34.10755287
OCCIDENTAL28,ANDARES,17.67726669,17.94051824,18.49918483,19.09395838,19.70551062,20.20790411,21.05682771,21.89026699,22.79970739,23.83651048,24.71961382,25.7,26.5,27.3,28.1,0,0,0,0,0,0,0
OCCIDENTAL29,ANDARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,29.8,30.7,31.6,32.6,33.63164557,34.69593815
OCCIDENTAL30,ANDARES,9.642762683,9.886302911,10.23971199,10.61316797,10.99612375,11.40722539,11.96116363,12.56238481,13.1543553,13.82155121,14.43727725,15.36618795,16.32015282,17.20425,17.90425,18.60425,19.30425,20.00425,20.80425,21.60425,22.43690306,23.30164755
