CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL1,JABIL CIRCUIT DE MEXICO S DE RL DE CV,2.279373921,2.280276401,2.293225473,2.309510758,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983,2.320891983
OCCIDENTAL2,NYPRO KANAAK GUAD SA DE CV,0.679499009,0.668270981,0.693700555,0.722096348,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149,0.728975149
OCCIDENTAL3,PARQUE DE TECNOLOGIA ELEC SA DE CV,9.737250819,9.637778647,9.670327848,9.727812335,9.764852538,9.938750128,10.12137465,10.27967529,10.48556781,10.66642749,11.18330709,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175,11.58265175
OCCIDENTAL4,TRATADORA DE AGUAS DE ZAPOPAN (RENOVA ATLATEC),1.70985568,1.746515985,1.792831613,1.955086579,2.127944202,2.348868453,2.517758403,2.517758403,2.517758403,2.517758403,2.517758403,2.517758403,2.517758403,2.517758403,2.517758403,3.198123395,3.325728772,3.445244222,3.62864445,3.80196739,4.026257375,4.026257375
OCCIDENTAL5,UNIVERSIDAD AUTONOMA DE GUADALAJARA,0.394149455,0.406006482,0.426640912,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749,0.442501749
OCCIDENTAL6,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO TUZANIA),0.12008819,0.499572746,0.60192656,0.676293132,0.747896004,0.822909637,0.953528408,1.082532218,1.217444599,1.350555356,1.530452543,1.689591351,1.858105494,2.022187195,2.224677708,2.410257416,2.410257416,2.410257416,2.410257416,2.410257416,2.410257416,2.410257416
OCCIDENTAL7,AMORTIGUAMIENTO OC,0,0,0,0,0,0,0.902837928,1.808794893,2.730135985,3.653595843,4.725300737,5.759175829,6.841826574,7.922837774,9.173083296,10.56539737,11.86416715,13.16655059,14.75748028,16.36252433,18.24850065,19.84698721
OCCIDENTAL8,ZAPOPAN,15.86825329,15.69487885,13.97202178,14.03363557,14.06616243,14.29597865,14.53819092,14.74534477,15.02060627,15.25981227,15.97898985,16.42247458,16.91932598,17.34285585,18.05369433,18.92720246,19.53879005,20.09753269,21.02167278,21.87841236,23.01835942,23.72236321
OCCIDENTAL9,ZAPOPAN,17.50755716,17.34860158,15.73504959,15.79417536,15.8207601,16.06931482,16.33172784,16.55469964,16.85405971,17.1128687,17.90957064,18.39679405,18.94347213,19.40775143,20.19313308,21.15981356,21.83310371,22.44695438,23.46838178,24.4138941,25.674681,26.44831914
OCCIDENTAL10,GUADALAJARA NORTE,15.46135447,15.22574788,15.20302986,15.22247712,15.21276862,15.41826152,15.63832962,15.78283257,16.00050542,16.17991534,16.86631612,17.25897218,17.70618174,18.07535049,18.74190936,19.57365352,20.13147921,20.63321656,21.50750755,22.30943386,23.39630438,24.03427336
OCCIDENTAL11,TUZANIA,32.47384807,32.72305249,18.02715978,18.42445951,18.77753582,19.39178507,20.02518398,20.61208107,21.29655737,21.93284158,23.27023947,24.22090018,25.26041958,26.19992837,27.58630026,29.24129597,30.50942353,31.70708973,33.49782923,35.2019091,37.38500475,38.89140954
OCCIDENTAL12,TUZANIA,0,0,14.94826368,14.96738505,14.95783925,15.15988858,15.37626886,15.55685737,15.81054865,16.02750065,16.7488932,17.18134367,17.67028006,18.08346132,18.79684614,19.67974055,20.29081439,20.84812712,21.7854489,22.65381229,23.81641174,24.52654546
OCCIDENTAL13,ZOQUIPAN,14.39411872,14.14853187,14.10034847,14.09042801,14.05267226,14.21251514,10.04734872,10.21567458,10.43366262,10.59159054,11.12369179,11.46798391,11.85332429,12.19115212,12.73545037,13.40029946,13.88545496,14.3381419,15.05765105,15.73608166,16.62631198,17.20758722
OCCIDENTAL14,ZOQUIPAN,12.26165669,12.18516464,12.23592889,12.31805314,12.37411134,12.60353177,7.024929581,7.113856625,7.236481381,7.34257811,7.680263037,7.886044273,8.118250954,8.316150782,8.637032815,9.035267635,9.308216022,9.556141478,9.977776822,10.36724807,10.89071994,11.20670216
OCCIDENTAL15,ZOQUIPAN,0,0,0,0,0,0,10.16475663,10.31461083,10.49184015,10.68147888,11.16888759,11.46281722,11.79346195,12.07250043,12.55086126,13.14125276,13.54885492,13.91917769,14.54169362,15.1164929,15.94141354,16.41908486
OCCIDENTAL16,ALAMEDA,7.179736638,7.176213128,7.268446323,7.378071889,7.470931944,7.668041557,7.872370096,8.05815116,8.281731582,8.486147274,8.960227195,9.28331376,9.639045063,9.955313215,10.43963543,11.02291919,11.4580048,11.86504341,12.49185478,13.08367734,13.85056028,14.3624946
OCCIDENTAL17,ALAMEDA,9.51732531,9.458642264,9.528121661,9.621424681,9.693811738,9.901807796,10.11876654,10.31161276,10.55247059,10.76847079,11.32499102,11.68849709,12.09162423,12.44387741,13.0043504,13.68523439,14.17960743,14.63757544,15.36435112,16.04521235,16.93753924,17.51379168
OCCIDENTAL18,MOJONERA,9.113792965,9.111969241,9.268860941,9.447149598,9.566733473,9.856448058,10.15572239,10.43128247,10.75605379,11.05627687,11.7476563,12.20550139,12.70739845,13.19867917,13.874305,14.72664728,15.38525005,16.00905645,16.93331111,17.81499952,18.9491612,19.7432746
