CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL35,FLEXTRONICS TECHNOLOGIES S DE RL DE CV,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092,8.20794092
OCCIDENTAL36,CEMEX MEXICO SA DE CV (GUADALAJARA),7.473954841,7.692762084,7.9630235,8.251925835,8.544902455,8.803748261,9.158779964,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048,9.456973048
OCCIDENTAL37,PRAXAIR MEXICO S DE RL DE CV,10.71352774,10.89776798,11.02014842,11.56271428,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724,12.26826724
OCCIDENTAL38,MOTFOUR SAPI DE CV(KODAK),1.085623742,1.378356966,1.648725032,1.760102915,2.242870465,2.845424145,3.649752443,4.694658929,6.030869219,7.780258,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755,8.656984755
OCCIDENTAL39,ALMIDONES MEXICANOS SA DE CV,10.88857808,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406,10.6976406
OCCIDENTAL40,CERVECERIA MODELO GUAD S DE RL DE CV,1.687263071,1.749382105,1.823035455,1.900910074,1.979712685,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032,2.129429032
OCCIDENTAL41,VITRO VIGUSA S. R. L. DE C.V. (VIDRIERA GUADALAJARA SA DE CV),7.130672425,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583,7.138260583
OCCIDENTAL42,PM CIGATAM PS S DE RL DE CV,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836,2.653899836
OCCIDENTAL43,SIEMENS SA DE CV,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574,1.611612574
OCCIDENTAL44,PROD FARMACEUTICOS COLLINS SA DE CV,1.873497184,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361,1.954020361
