CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL18,MOJONERA,12.22551816,12.31165756,12.57012764,12.85144495,13.07598833,13.38969155,13.79611947,14.20472632,14.64404017,15.11264518,15.76766648,16.41655937,17.09266071,17.8176878,18.64844475,19.53805963,20.47069972,21.400216,22.57047194,23.73509589,24.9504005,26.20404373
OCCIDENTAL19,MOJONERA,10.94821579,11.12392407,9.944420871,10.12251731,10.29570054,10.49992439,10.77679612,11.05502925,11.35675416,11.64684072,12.03906169,12.46310344,12.90530088,13.34087056,13.85579412,14.36704358,12.57087812,13.04665671,13.66425968,14.27284993,14.89967,15.53985148
OCCIDENTAL20,MEXICO,11.48520633,11.59487279,11.77943154,11.94724767,12.10974692,12.19334527,12.39981882,12.6069184,12.83968159,13.09602866,13.46555815,13.86832342,14.28877271,14.69942453,15.23548597,15.76604709,16.32242346,16.91396748,15.24992593,15.79217389,16.34909503,16.91184372
OCCIDENTAL21,MEXICO,11.24230262,11.19362977,11.29688639,11.42238463,11.50571906,11.66205388,11.89896765,12.1368075,12.39974697,12.68598744,13.0827681,13.55263758,14.00233261,14.48468354,15.05194965,15.65850683,16.29448767,16.92304999,14.4945938,15.05943325,15.64358154,16.23887167
OCCIDENTAL22,EXPERIENCIA,10.5697289,10.5075133,10.48963223,10.55667616,10.61994592,10.7162109,10.88644587,11.05713786,11.25022673,11.46383049,11.84089097,12.18316464,12.54055239,12.88892817,13.34677559,13.870663,14.34684956,20.04438539,20.90972204,21.67700213,22.4639904,23.2583474
OCCIDENTAL23,EXPERIENCIA,18.52773955,18.58981179,18.77241835,19.05665718,19.33222689,19.66650174,20.13677208,20.67400011,21.19013241,21.7470036,22.49494224,23.37078963,24.21443997,25.04615052,26.1691835,27.21880704,28.39486997,24.15832746,25.4002291,26.71310581,28.0834529,29.49720638
OCCIDENTAL24,PINAR,13.98445888,9.312248538,9.496400218,9.697959568,9.894460019,10.12053675,10.41668186,10.71438218,11.03513693,11.37782257,11.82169339,9.402560751,9.846625061,10.2894259,10.8265402,11.36731442,11.93422334,12.50038606,13.20843269,13.91461404,14.64518822,15.40008132
OCCIDENTAL25,PINAR,0,4.679503314,4.75311771,4.835690677,4.915945033,4.974990501,5.104601622,5.234844724,5.376196394,5.528027216,5.766113455,8.764966502,9.119724692,9.431838813,9.866902908,10.30266429,10.75952842,11.21320524,11.83587325,12.41017854,13.00744306,13.62103476
OCCIDENTAL26,ACUEDUCTO,12.20610105,12.3633316,12.64111872,12.94164564,13.2350628,13.56778296,13.99448419,14.27513427,14.58531542,14.92291691,15.39057134,15.89775549,16.42686952,16.94634704,17.61233934,18.27421697,18.96824664,19.65149375,20.54654771,21.42597675,22.3307676,23.25256878
OCCIDENTAL27,ACUEDUCTO,8.642652186,8.818448579,9.078612326,9.354304105,9.678260486,9.9761062,10.34313694,10.76670139,11.15999818,11.57642265,12.15341596,12.71169469,13.35112517,13.93113941,14.69851527,15.41081882,20.02270592,20.78792807,21.77951466,22.75717897,23.7643381,24.79346831
OCCIDENTAL28,ANDARES,11.65380301,11.75260081,12.02834907,12.32558354,12.61592143,12.94363355,13.42147651,13.84142293,14.35258847,14.89357166,15.63173021,16.35536075,17.17371769,17.99143052,18.97588012,0,0,0,0,0,0,0
OCCIDENTAL29,ANDARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9688302,21.08047363,22.19591037,23.56926796,25.02283113,26.55601935,28.15747916
OCCIDENTAL30,ANDARES,6.136649024,6.251873211,6.427149779,6.61353724,6.7959183,7.05329758,7.359664745,7.667945558,7.993698706,8.336624045,8.813084081,9.319286088,9.845958979,10.37430727,11.06297814,11.76216483,12.49503124,13.2335747,14.19813784,15.17324087,16.21056244,17.30302671
OCCIDENTAL31,AMERICAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64684101,6.053327357,6.476248638,6.912166766
OCCIDENTAL32,MIRASIERRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL33,UVM EDUCACION SC,0.896757899,0.924720316,0.963471511,1.006004286,1.050147658,1.099726592,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688,1.196424688
OCCIDENTAL34,PACTIV FOODSERVICE MEX S DE RL DE CV (JAGUAR),6.259011948,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132,6.080612132
OCCIDENTAL35,FLEXTRONICS TECHNOLOGIES S DE RL DE CV,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845,8.622396845
OCCIDENTAL36,CEMEX MEXICO SA DE CV (GUADALAJARA),15.55894595,15.89129906,16.37528985,16.88709387,17.38825987,17.94008261,18.61634633,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515,19.12536515
OCCIDENTAL37,PRAXAIR MEXICO S DE RL DE CV,9.357228448,9.444950548,9.507875226,9.927603586,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341,10.47411341
OCCIDENTAL38,MOTFOUR SAPI DE CV(KODAK),0.945842712,1.19164993,1.418956615,1.507466086,1.91013073,2.426686769,3.104774903,3.973484444,5.093478707,6.541706566,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066,7.36602066
OCCIDENTAL39,ALMIDONES MEXICANOS SA DE CV,9.908516711,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475,9.659905475
OCCIDENTAL40,CERVECERIA MODELO GUAD S DE RL DE CV,0.381711404,0.392721258,0.407407242,0.422750184,0.437798037,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152,0.471566152
OCCIDENTAL41,VITRO VIGUSA S. R. L. DE C.V. (VIDRIERA GUADALAJARA SA DE CV),5.183709105,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588,5.149320588
