CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL75,SAN AGUSTIN,0,0,5.788309408,6.158624917,6.532825888,6.898640254,7.335899042,7.796163987,8.259399117,8.756017287,9.241993354,9.836876043,10.44488628,11.07379593,11.78090694,12.45532428,13.28678181,14.17460442,15.2909501,16.51809031,17.2154321,17.7467726
OCCIDENTAL76,BUGAMBILIAS,17.66024318,17.97095426,18.4435737,18.9620183,19.48872816,19.98766041,20.68638953,18.31736094,18.94421093,19.63581277,20.29204798,21.17303219,22.0644819,22.98295918,24.04498668,25.02189614,26.29402134,10.80358831,11.4,11.9,12.42192982,12.96675131
OCCIDENTAL77,BUGAMBILIAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.65140216,17.4,17.9,18.41436782,18.94351632
OCCIDENTAL78,LOMAS,0,0,0,0,0,0,0,24.97304543,25.43627185,25.97617474,26.45907267,27.22198345,27.98188137,28.7599063,29.699562,30.5161305,31.67263633,35.85650247,36.7,36.9,37.10118694,37.30356788
OCCIDENTAL79,LOMAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OCCIDENTAL80,CIUDADELA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.02020412,23.2,23.40173913,23.60523251
OCCIDENTAL81,EGISMEX S. DE R.L. DE C.V. (LINEA 3 DEL TREN LIGERO SAN MARTIN),0.108935163,0.460735544,0.561760645,0.638462787,0.715795598,0.907027802,1.100685526,1.30093039,1.504801614,1.717995766,1.932255945,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133,2.1337133
OCCIDENTAL82,SITEUR LINEA DOS DEL TREN,2.675402909,2.852220483,3.028040715,3.340265687,3.685720952,4.060632108,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474,4.335382474
OCCIDENTAL83,U SCINT IND MEXICO SA DE CV,1.091165838,1.160373391,1.276954465,1.408622798,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662,1.603157662
OCCIDENTAL84,HUENTITAN,14.13271194,14.07776722,14.15213196,14.26072074,14.37385239,14.46520847,14.69769625,14.96051994,15.2133085,15.51129867,15.77458416,16.20394899,16.63041768,17.06656349,17.59738494,18.05402433,18.7103593,19.41234085,20.38627875,21.45877973,22.48061282,22.6013473
OCCIDENTAL85,HUENTITAN,19.83247695,19.82678766,20.00261956,20.22705397,20.45835067,20.74330531,21.14734953,21.59674424,22.03342743,22.53749035,22.99306542,23.69323011,24.39238248,25.20477273,26.06677742,26.7,26.9,27.1,27.4,27.6,27.80145985,28.00439022
OCCIDENTAL86,PENAL,19.11036689,19.02083562,19.11504205,19.34180134,19.57519483,19.69255281,20.08968162,20.53021822,20.95900924,21.45225786,21.80731626,22.48613598,23.16463301,23.8602897,24.4,24.6,24.8,25,25.2,25.4,25.6015873,25.8047745
OCCIDENTAL87,PENAL,14.95413305,14.98394023,15.07048535,15.27388821,15.48267471,15.58764755,15.92646128,16.30027452,16.66537196,16.99739037,17.37755594,17.94383015,18.51094155,19.09285121,19.78523351,20.39882112,21.24327607,21.6,21.8,22,22.20183486,22.40552142
OCCIDENTAL88,OBLATOS,16.11807877,16.11641107,16.19277334,16.37795957,16.56872282,16.66464826,16.99385257,17.35961081,17.64266283,18.05154022,18.42172118,18.91178792,19.475886,20.05413434,20.74681948,21.2718526,22.11753733,23.02175828,24.25422457,25.61100046,26.50153257,26.70460944
OCCIDENTAL89,CIA SIDERURGICA DE GUAD SA DE CV,20.78140546,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534,20.61878534
OCCIDENTAL90,BEMIS PACKAGING MEXICO  MEXICO SA DE CV (ALKAN),1.939769593,2.03716181,2.139931096,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518,2.250626518
OCCIDENTAL91,SANMINA-SCI SYSTEMS MEX SA DE CV,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997,3.03699997
OCCIDENTAL92,SIAPA PLANTA 2,5.030790748,5.041872818,5.116954036,5.195569569,5.276072467,5.348764782,5.474142563,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341,5.604506341
OCCIDENTAL93,SIAPA TOLUQUILLA,2.606090204,2.640977925,2.69520141,2.837965692,2.98913269,3.143496643,3.337826129,3.550561365,3.773284611,4.020676965,4.273400077,4.587863722,4.921257789,5.27851279,5.688729843,6.00420767,6.409856198,6.698338027,6.998338027,6.998338027,6.998338027,6.998338027
OCCIDENTAL94,MINSA SA DE CV,1.348755262,1.3904693,1.49485622,1.574038456,1.657881143,1.743496977,1.833647911,1.931938518,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656,1.984797656
