CLAVE,NOMBRE SUBESTACION,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
OCCIDENTAL18,MOJONERA,12.62353167,12.83061856,13.2026097,13.60349164,13.95764805,14.3557805,14.88110743,15.43091432,15.99799757,16.62937426,17.30973313,18.12443047,18.95242375,19.85477751,20.83243985,21.8130855,23.03538935,24.33454495,26.01034553,27.83158974,29.63046653,31.88276879
OCCIDENTAL19,MOJONERA,12.62353167,12.94532652,11.66335568,11.96495,12.27206219,12.57089893,12.98051426,13.41042715,13.85424508,14.3109177,14.75840803,15.36499251,15.97890987,16.60052322,17.28434261,17.9112958,15.79619228,16.56640347,17.58391253,18.68881001,19.75884454,21.11341597
OCCIDENTAL20,MEXICO,27.11322964,27.6265025,28.28611363,28.91313291,29.55300437,29.8887643,30.57894493,31.31097439,32.06917745,32.94609075,33.6,34,34.4,34.8,35.2,35.6,36,36.5,31.9,32.1,32.30433604,32.51305513
OCCIDENTAL21,MEXICO,26.78981139,26.92171925,27.38291285,27.90332771,28.34342115,28.85573,29.62022647,30.42734358,31.26211265,32.21517423,33.14540852,34.3,34.8,35.4,35.9,36.5,37.1,37.7,31.3,31.6,31.90939948,32.22834568
OCCIDENTAL22,EXPERIENCIA,14.07364424,14.12082713,14.20723227,14.40969387,14.61803998,14.8158513,15.14235921,15.48925876,15.84875353,16.26650679,16.76240968,17.34488647,17.93084988,18.52079414,19.119,19.419,19.619,26.819,27.119,27.319,27.52050943,27.72350523
OCCIDENTAL23,EXPERIENCIA,23.96323208,24.26696242,24.6973115,25.26704845,25.84811996,26.41147827,27.20680338,28.1314852,28.99664446,29.9739657,30.93265427,32.31952513,33.63092971,34.95940432,36.3,36.9,37.6,31.3,31.9,32.6,33.3156051,34.04691849
OCCIDENTAL24,PINAR,23.17920338,15.57847229,16.01099594,16.47851395,16.95387816,17.41802958,18.03627909,18.68379801,19.35181405,20.09711971,20.83252345,16.66355333,17.52595646,18.40534932,19.4145108,20.37195857,21.55739461,22.81748321,24.43408102,26.19132254,27.91869837,30.07807024
OCCIDENTAL25,PINAR,0,7.828346979,8.013789081,8.216676478,8.423333157,8.562246634,8.838516978,9.128550746,9.427989304,9.764383656,10.1612087,15.53358608,16.23215029,16.87132886,17.6936574,18.46394341,19.43548342,20.46793762,21.89500395,23.3595404,24.79660036,26.60339461
OCCIDENTAL26,ACUEDUCTO,14.02538238,14.33807129,14.77507718,15.24446153,15.72127904,16.18785386,16.79806866,17.25691428,17.73146795,18.2731447,18.80190441,19.5317965,20.26908036,21.01425154,21.341,21.641,21.941,22.241,22.541,22.841,23.141,23.44494028
OCCIDENTAL27,ACUEDUCTO,13.47536739,13.87724429,14.39857618,14.95167673,15.59965544,16.15092054,16.8465339,17.66124997,18.40978934,19.23489305,20.146578,21.19169333,22.35388096,23.4412247,24.3,24.9,31.6,32.1,32.6,33.1,33.6,34.10755287
OCCIDENTAL28,ANDARES,18.17013824,18.49447518,19.07669255,19.70075559,20.33450733,20.95508398,21.86027198,22.70473764,23.5,24.2,25,25.7,26.5,27.3,28.1,0,0,0,0,0,0,0
OCCIDENTAL29,ANDARES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.9,29.8,30.7,31.6,32.6,33.63164557,34.69593815
OCCIDENTAL30,ANDARES,7.485704089,7.69713316,7.974919162,8.2702761,8.56985827,8.933799784,9.378299719,9.840690685,10.31668716,10.8371082,11.42980003,12.15493504,12.8973617,13.65716504,14.60015089,15.51353262,16.61070201,17.77747257,19.32967896,21.01905308,22.43690306,23.30164755
